Date,Open,High,Low,Close,Adj Close,Volume
2001-11-28 21:00:00,77.67949999999999,78.43950000000001,77.5395,78.33949999999999,78.33949999999999,8034
2001-11-29 21:00:00,78.33949999999999,78.6695,78.05950000000001,78.48949999999999,78.48949999999999,8048
2001-11-30 21:00:00,78.48949999999999,78.5495,78.48949999999999,78.52950000000001,78.52950000000001,15
2001-12-02 21:00:00,78.52950000000001,78.52950000000001,78.52950000000001,78.52950000000001,78.52950000000001,172
2001-12-03 21:00:00,78.52950000000001,78.7895,78.27950000000001,78.7295,78.7295,6824
2001-12-04 21:00:00,78.7295,79.08949999999999,78.40950000000001,79.02950000000001,79.02950000000001,7018
2001-12-05 21:00:00,79.02950000000001,79.2995,78.74950000000001,78.77950000000001,78.77950000000001,6145
2001-12-06 21:00:00,78.77950000000001,79.4195,78.5495,79.2295,79.2295,7725
2001-12-07 21:00:00,79.2295,79.95949999999999,79.1395,79.67949999999999,79.67949999999999,6789
2001-12-09 21:00:00,79.67949999999999,79.67949999999999,79.67949999999999,79.67949999999999,79.67949999999999,826
2001-12-10 21:00:00,79.67949999999999,80.17949999999999,79.67949999999999,79.7995,79.7995,3331
2001-12-11 21:00:00,79.7995,80.2895,79.64949999999999,80.11949999999999,80.11949999999999,4387
2001-12-12 21:00:00,80.11949999999999,80.8595,79.9795,80.45949999999999,80.45949999999999,5296
2001-12-13 21:00:00,80.45949999999999,80.8595,80.14949999999999,80.23949999999999,80.23949999999999,5017
2001-12-14 21:00:00,80.23949999999999,81.7895,80.21950000000001,81.62950000000001,81.62950000000001,6298
2001-12-15 21:00:00,81.62950000000001,81.64949999999999,81.5995,81.61949999999999,81.61949999999999,8
2001-12-17 21:00:00,81.61949999999999,82.0995,81.21950000000001,81.23949999999999,81.23949999999999,5552
2001-12-18 21:00:00,81.23949999999999,81.99950000000001,81.12950000000001,81.18950000000001,81.18950000000001,5595
2001-12-19 21:00:00,81.18950000000001,81.5995,80.9195,81.3295,81.3295,5731
2001-12-20 21:00:00,81.3295,81.7895,81.12950000000001,81.4795,81.4795,5090
2001-12-21 21:00:00,81.4795,82.15950000000001,81.45949999999999,81.77950000000001,81.77950000000001,4739
2001-12-24 21:00:00,81.77950000000001,81.7895,80.8295,81.3495,81.3495,3057
2001-12-26 21:00:00,81.3495,82.14949999999999,81.3495,81.74950000000001,81.74950000000001,1739
2001-12-27 21:00:00,81.74950000000001,82.58949999999999,81.70949999999999,82.3895,82.3895,6122
2001-12-28 21:00:00,82.3895,82.5795,81.7995,82.42949999999999,82.42949999999999,6787
2001-12-31 21:00:00,82.42949999999999,82.7695,81.83949999999999,82.58949999999999,82.58949999999999,3909
2002-01-02 21:00:00,82.58949999999999,82.96950000000001,82.4195,82.7595,82.7595,4027
2002-01-03 21:00:00,82.7595,82.89949999999999,82.24950000000001,82.39949999999999,82.39949999999999,6029
2002-01-04 21:00:00,82.39949999999999,82.4795,81.7995,81.99950000000001,81.99950000000001,7065
2002-01-07 21:00:00,81.99950000000001,82.5795,81.7595,82.0695,82.0695,6831
2002-01-08 21:00:00,82.0695,83.3295,81.9495,83.2595,83.2595,8220
2002-01-09 21:00:00,83.2595,83.6095,82.86949999999999,83.33949999999999,83.33949999999999,8289
2002-01-10 21:00:00,83.33949999999999,83.4495,82.5695,82.86949999999999,82.86949999999999,8428
2002-01-11 21:00:00,82.86949999999999,82.98949999999999,82.17949999999999,82.62950000000001,82.62950000000001,7831
2002-01-14 21:00:00,82.62950000000001,82.83949999999999,82.2895,82.7995,82.7995,5004
2002-01-15 21:00:00,82.7995,82.8195,82.18950000000001,82.5095,82.5095,8058
2002-01-16 21:00:00,82.5095,82.89949999999999,82.40950000000001,82.6095,82.6095,7483
2002-01-17 21:00:00,82.6095,82.77950000000001,81.71950000000001,82.2695,82.2695,7153
2002-01-18 21:00:00,82.2695,82.55950000000001,82.0695,82.21950000000001,82.21950000000001,5710
2002-01-21 21:00:00,82.21950000000001,82.36949999999999,81.6395,82.36949999999999,82.36949999999999,4124
2002-01-22 21:00:00,82.36949999999999,83.62950000000001,82.33949999999999,83.18950000000001,83.18950000000001,8447
2002-01-23 21:00:00,83.18950000000001,84.0195,82.98949999999999,84.0195,84.0195,8248
2002-01-24 21:00:00,84.0195,84.17949999999999,83.71950000000001,83.96950000000001,83.96950000000001,7575
2002-01-25 21:00:00,83.96950000000001,84.14949999999999,83.30950000000001,83.3195,83.3195,7320
2002-01-28 21:00:00,83.3195,83.71950000000001,82.6095,83.46950000000001,83.46950000000001,7050
2002-01-29 21:00:00,83.46950000000001,84.20949999999999,83.36949999999999,83.64949999999999,83.64949999999999,10123
2002-01-30 21:00:00,83.64949999999999,83.86949999999999,83.18950000000001,83.7295,83.7295,8699
2002-01-31 21:00:00,83.7295,85.23949999999999,83.5395,84.6995,84.6995,10060
2002-02-01 21:00:00,84.6995,84.98949999999999,83.5995,83.6695,83.6695,5509
2002-02-04 21:00:00,83.6695,83.8495,82.8295,82.87950000000001,82.87950000000001,6610
2002-02-05 21:00:00,82.87950000000001,84.0495,82.5795,83.83949999999999,83.83949999999999,6672
2002-02-06 21:00:00,83.83949999999999,84.0395,83.1695,83.17949999999999,83.17949999999999,6799
2002-02-07 21:00:00,83.17949999999999,83.6995,83.0695,83.62950000000001,83.62950000000001,8172
2002-02-08 21:00:00,83.62950000000001,84.6095,83.42949999999999,84.1995,84.1995,7219
2002-02-11 21:00:00,84.1995,84.58949999999999,83.71950000000001,83.83949999999999,83.83949999999999,6737
2002-02-12 21:00:00,83.83949999999999,84.1395,83.23949999999999,83.2895,83.2895,7195
2002-02-13 21:00:00,83.2895,83.9195,82.8495,83.8895,83.8895,8058
2002-02-14 21:00:00,83.8895,83.89949999999999,82.80950000000001,82.9795,82.9795,8968
2002-02-15 21:00:00,82.9795,83.64949999999999,82.8295,83.3595,83.3595,7568
2002-02-16 21:00:00,83.3595,83.3595,83.3595,83.3595,83.3595,2
2002-02-17 21:00:00,83.3595,83.5795,83.3595,83.46950000000001,83.46950000000001,20
2002-02-18 21:00:00,83.46950000000001,83.5095,83.12950000000001,83.33949999999999,83.33949999999999,3444
2002-02-19 21:00:00,83.33949999999999,84.2995,83.2595,84.0695,84.0695,7783
2002-02-20 21:00:00,84.0695,84.30950000000001,83.73949999999999,84.1995,84.1995,7000
2002-02-21 21:00:00,84.1995,84.67949999999999,83.93950000000001,84.3495,84.3495,7525
2002-02-22 21:00:00,84.3495,84.5195,83.73949999999999,83.93950000000001,83.93950000000001,7972
2002-02-23 21:00:00,83.93950000000001,84.14949999999999,83.92949999999999,84.0995,84.0995,12
2002-02-24 21:00:00,84.0995,84.0995,83.9495,83.99950000000001,83.99950000000001,14
2002-02-25 21:00:00,83.99950000000001,84.02950000000001,83.4495,83.58949999999999,83.58949999999999,6435
2002-02-26 21:00:00,83.58949999999999,83.74950000000001,83.24950000000001,83.58949999999999,83.58949999999999,7974
2002-02-27 21:00:00,83.58949999999999,84.02950000000001,83.2295,83.5695,83.5695,7467
2002-02-28 21:00:00,83.5695,83.67949999999999,83.08949999999999,83.2295,83.2295,7959
2002-03-01 21:00:00,83.2295,83.8195,83.08949999999999,83.74950000000001,83.74950000000001,7876
2002-03-02 21:00:00,83.74950000000001,83.7695,83.71950000000001,83.7595,83.7595,10
2002-03-03 21:00:00,83.7595,83.8595,83.6995,83.83949999999999,83.83949999999999,41
2002-03-04 21:00:00,83.83949999999999,83.8895,82.96950000000001,83.0995,83.0995,7538
2002-03-05 21:00:00,83.0995,83.40950000000001,82.65950000000001,83.24950000000001,83.24950000000001,7799
2002-03-06 21:00:00,83.24950000000001,83.4795,82.49950000000001,82.65950000000001,82.65950000000001,8294
2002-03-07 21:00:00,82.65950000000001,82.7895,80.0495,80.3495,80.3495,11754
2002-03-08 21:00:00,80.3495,81.23949999999999,80.30950000000001,81.05950000000001,81.05950000000001,9658
2002-03-09 21:00:00,81.05950000000001,81.05950000000001,81.0495,81.0495,81.0495,6
2002-03-10 21:00:00,81.0495,81.0495,80.99950000000001,81.0095,81.0095,5
2002-03-11 21:00:00,81.0095,81.4495,80.65950000000001,81.15950000000001,81.15950000000001,7728
2002-03-12 21:00:00,81.15950000000001,81.43950000000001,80.8595,81.2295,81.2295,7346
2002-03-13 21:00:00,81.2295,81.73949999999999,80.96950000000001,81.24950000000001,81.24950000000001,7817
2002-03-14 21:00:00,81.24950000000001,81.2595,80.36949999999999,81.17949999999999,81.17949999999999,8021
2002-03-15 21:00:00,81.17949999999999,81.55950000000001,80.93950000000001,81.5395,81.5395,6653
2002-03-17 21:00:00,81.5395,81.5395,81.46950000000001,81.48949999999999,81.48949999999999,6
2002-03-18 21:00:00,81.48949999999999,82.93950000000001,81.48949999999999,82.86949999999999,82.86949999999999,7221
2002-03-19 21:00:00,82.86949999999999,83.6095,82.55950000000001,83.2895,83.2895,8676
2002-03-20 21:00:00,83.2895,83.64949999999999,83.0695,83.1095,83.1095,8812
2002-03-21 21:00:00,83.1095,83.7295,83.08949999999999,83.71950000000001,83.71950000000001,6989
2002-03-22 21:00:00,83.71950000000001,84.40950000000001,83.62950000000001,84.17949999999999,84.17949999999999,7187
2002-03-24 21:00:00,84.17949999999999,84.2895,84.17949999999999,84.2895,84.2895,5
2002-03-25 21:00:00,84.2895,84.2895,84.0095,84.21950000000001,84.21950000000001,5393
2002-03-26 21:00:00,84.21950000000001,84.36949999999999,83.0195,83.64949999999999,83.64949999999999,8645
2002-03-27 21:00:00,83.64949999999999,83.77950000000001,83.0095,83.12950000000001,83.12950000000001,7919
2002-03-28 21:00:00,83.12950000000001,83.39949999999999,82.92949999999999,83.3895,83.3895,8221
2002-03-29 21:00:00,83.3895,83.6395,83.0695,83.18950000000001,83.18950000000001,3784
2002-03-31 21:00:00,83.18950000000001,83.23949999999999,83.18950000000001,83.23949999999999,83.23949999999999,8
2002-04-01 21:00:00,83.23949999999999,83.7595,83.21950000000001,83.4795,83.4795,5758
2002-04-02 21:00:00,83.4795,83.77950000000001,83.12950000000001,83.7695,83.7695,7567
2002-04-03 21:00:00,83.7695,83.7695,83.15950000000001,83.5095,83.5095,7559
2002-04-04 21:00:00,83.5095,83.7295,82.65950000000001,83.0395,83.0395,8093
2002-04-05 21:00:00,83.0395,83.11949999999999,82.61949999999999,82.80950000000001,82.80950000000001,6903
2002-04-07 21:00:00,82.80950000000001,82.86949999999999,82.7695,82.8295,82.8295,14
2002-04-08 21:00:00,82.8295,82.99950000000001,82.1995,82.4795,82.4795,5700
2002-04-09 21:00:00,82.4795,82.71950000000001,81.90950000000001,82.1095,82.1095,3584
2002-04-10 21:00:00,82.1095,82.15950000000001,81.62950000000001,82.11949999999999,82.11949999999999,3785
2002-04-11 21:00:00,82.11949999999999,82.9495,82.0395,82.7595,82.7595,3792
2002-04-12 21:00:00,82.7595,83.3195,82.68950000000001,83.17949999999999,83.17949999999999,3115
2002-04-14 21:00:00,83.17949999999999,83.20949999999999,83.1395,83.1395,83.1395,13
2002-04-15 21:00:00,83.1395,83.4195,82.64949999999999,83.21950000000001,83.21950000000001,3344
2002-04-16 21:00:00,83.21950000000001,83.3295,82.6995,82.93950000000001,82.93950000000001,3882
2002-04-17 21:00:00,82.93950000000001,83.20949999999999,82.61949999999999,82.93950000000001,82.93950000000001,4423
2002-04-18 21:00:00,82.93950000000001,83.0495,82.2595,82.5495,82.5495,4095
2002-04-19 21:00:00,82.5495,83.0995,82.39949999999999,82.92949999999999,82.92949999999999,3289
2002-04-21 21:00:00,82.92949999999999,82.9795,82.92949999999999,82.9795,82.9795,2
2002-04-22 21:00:00,82.9795,83.1395,82.43950000000001,82.73949999999999,82.73949999999999,3147
2002-04-23 21:00:00,82.73949999999999,82.8895,82.40950000000001,82.7695,82.7695,3525
2002-04-24 21:00:00,82.7695,82.95949999999999,82.42949999999999,82.6695,82.6695,3834
2002-04-25 21:00:00,82.6695,82.73949999999999,81.99950000000001,82.24950000000001,82.24950000000001,4260
2002-04-26 21:00:00,82.24950000000001,82.3195,81.7895,81.8595,81.8595,4181
2002-04-28 21:00:00,81.8595,81.89949999999999,81.8495,81.89949999999999,81.89949999999999,4
2002-04-29 21:00:00,81.89949999999999,82.0095,81.62950000000001,81.73949999999999,81.73949999999999,2623
2002-04-30 21:00:00,81.73949999999999,82.0695,81.55950000000001,82.0195,82.0195,3417
2002-05-01 21:00:00,82.0195,82.18950000000001,81.5495,81.74950000000001,81.74950000000001,3322
2002-05-02 21:00:00,81.74950000000001,82.0395,81.3495,81.8595,81.8595,4792
2002-05-03 21:00:00,81.8595,81.9495,81.0095,81.24950000000001,81.24950000000001,3485
2002-05-05 21:00:00,81.24950000000001,81.24950000000001,81.18950000000001,81.24950000000001,81.24950000000001,3
2002-05-06 21:00:00,81.24950000000001,81.4495,81.0495,81.0695,81.0695,2413
2002-05-07 21:00:00,81.0695,81.7895,80.90950000000001,81.6395,81.6395,3913
2002-05-08 21:00:00,81.6395,82.2295,81.5495,82.12950000000001,82.12950000000001,3803
2002-05-09 21:00:00,82.12950000000001,82.2295,81.6995,82.02950000000001,82.02950000000001,3565
2002-05-10 21:00:00,82.02950000000001,82.23949999999999,81.5095,81.90950000000001,81.90950000000001,4082
2002-05-11 21:00:00,81.90950000000001,81.9195,81.89949999999999,81.90950000000001,81.90950000000001,4
2002-05-13 21:00:00,81.90950000000001,82.2695,81.6995,82.24950000000001,82.24950000000001,3250
2002-05-14 21:00:00,82.24950000000001,82.67949999999999,82.11949999999999,82.48949999999999,82.48949999999999,4170
2002-05-15 21:00:00,82.48949999999999,82.5495,81.86949999999999,81.96950000000001,81.96950000000001,3599
2002-05-16 21:00:00,81.96950000000001,82.62950000000001,81.8295,82.37950000000001,82.37950000000001,3573
2002-05-17 21:00:00,82.37950000000001,82.40950000000001,81.20949999999999,81.46950000000001,81.46950000000001,4981
2002-05-19 21:00:00,81.46950000000001,81.5195,81.46950000000001,81.49950000000001,81.49950000000001,5
2002-05-20 21:00:00,81.49950000000001,81.64949999999999,81.2295,81.2995,81.2995,3643
2002-05-21 21:00:00,81.2995,81.70949999999999,80.37950000000001,80.7695,80.7695,4959
2002-05-22 21:00:00,80.7695,81.36949999999999,80.33949999999999,81.08949999999999,81.08949999999999,5266
2002-05-23 21:00:00,81.08949999999999,81.52950000000001,80.70949999999999,81.37950000000001,81.37950000000001,4564
2002-05-24 21:00:00,81.37950000000001,81.5195,81.0995,81.33949999999999,81.33949999999999,3377
2002-05-27 21:00:00,81.33949999999999,81.45949999999999,81.24950000000001,81.36949999999999,81.36949999999999,2273
2002-05-28 21:00:00,81.36949999999999,81.5195,81.1095,81.39949999999999,81.39949999999999,3331
2002-05-29 21:00:00,81.39949999999999,81.39949999999999,80.95949999999999,81.0795,81.0795,3153
2002-05-30 21:00:00,81.0795,81.08949999999999,80.0795,80.42949999999999,80.42949999999999,4601
2002-05-31 21:00:00,80.42949999999999,81.4195,80.18950000000001,81.33949999999999,81.33949999999999,5583
