date,Open,High,Low,Close,Volume
2001-11-15 21:00:00,122.42500000000001,122.965,122.055,122.82499999999999,0
2001-11-18 21:00:00,122.82499999999999,123.525,122.765,123.185,0
2001-11-19 21:00:00,123.185,123.275,122.535,122.61500000000001,0
2001-11-20 21:00:00,122.61500000000001,123.42500000000001,122.555,123.20500000000001,0
2001-11-21 21:00:00,123.20500000000001,124.055,123.015,123.985,0
2001-11-22 21:00:00,123.985,124.485,123.755,124.435,0
2001-11-25 21:00:00,124.435,124.485,123.86500000000001,124.035,0
2001-11-26 21:00:00,124.035,124.58500000000001,123.755,123.995,0
2001-11-27 21:00:00,123.995,123.945,123.83500000000001,123.83500000000001,0
2001-11-28 21:00:00,123.83500000000001,124.16499999999999,122.82499999999999,123.465,0
2001-11-29 21:00:00,123.465,123.475,123.445,123.445,0
2001-12-01 21:00:00,123.445,123.445,123.345,123.345,0
2001-12-02 21:00:00,123.345,124.155,123.265,124.13499999999999,0
2001-12-03 21:00:00,124.13499999999999,124.38499999999999,123.64500000000001,124.13499999999999,0
2001-12-04 21:00:00,124.13499999999999,124.525,124.015,124.16499999999999,0
2001-12-05 21:00:00,124.16499999999999,124.945,123.765,124.655,0
2001-12-06 21:00:00,124.655,125.765,124.485,125.535,0
2001-12-08 21:00:00,125.535,125.63499999999999,125.535,125.63499999999999,0
2001-12-09 21:00:00,125.63499999999999,126.39500000000001,125.565,125.975,0
2001-12-10 21:00:00,125.975,126.29499999999999,125.725,125.95500000000001,0
2001-12-11 21:00:00,125.95500000000001,126.565,125.495,126.08500000000001,0
2001-12-12 21:00:00,126.08500000000001,126.63499999999999,125.875,126.04499999999999,0
2001-12-13 21:00:00,126.04499999999999,127.98499999999999,126.005,127.405,0
2001-12-14 21:00:00,127.405,127.435,127.29499999999999,127.29499999999999,0
2001-12-16 21:00:00,127.29499999999999,128.025,127.11500000000001,127.495,0
2001-12-17 21:00:00,127.495,128.445,127.465,127.85499999999999,0
2001-12-18 21:00:00,127.85499999999999,128.435,127.60499999999999,128.125,0
2001-12-19 21:00:00,128.125,128.885,127.91499999999999,128.685,0
2001-12-20 21:00:00,128.685,129.695,128.64499999999998,129.655,0
2001-12-23 21:00:00,129.655,130.055,129.305,130.055,0
2001-12-25 21:00:00,130.055,130.975,130.055,130.875,0
2001-12-26 21:00:00,130.875,132.035,130.805,131.695,0
2001-12-27 21:00:00,131.695,131.85500000000002,130.725,131.275,0
2001-12-30 21:00:00,131.275,131.765,130.64499999999998,131.765,0
2002-01-01 21:00:00,131.765,132.285,131.315,132.10500000000002,0
2002-01-02 21:00:00,132.10500000000002,132.235,131.345,131.675,0
2002-01-03 21:00:00,131.675,131.805,130.675,130.925,0
2002-01-06 21:00:00,130.925,131.60500000000002,130.375,131.155,0
2002-01-07 21:00:00,131.155,132.905,130.985,132.905,0
2002-01-08 21:00:00,132.905,133.335,132.195,133.155,0
2002-01-09 21:00:00,133.155,133.265,132.015,132.425,0
2002-01-10 21:00:00,132.425,132.555,131.565,131.985,0
2002-01-13 21:00:00,131.985,132.14499999999998,131.475,132.005,0
2002-01-14 21:00:00,132.005,132.055,130.89499999999998,131.115,0
2002-01-15 21:00:00,131.115,132.175,130.975,132.075,0
2002-01-16 21:00:00,132.075,132.64499999999998,131.845,132.585,0
2002-01-17 21:00:00,132.585,133.035,132.415,132.565,0
2002-01-20 21:00:00,132.565,132.695,132.04500000000002,132.64499999999998,0
2002-01-21 21:00:00,132.64499999999998,134.475,132.635,133.89499999999998,0
2002-01-22 21:00:00,133.89499999999998,134.625,133.525,134.575,0
2002-01-23 21:00:00,134.575,134.835,134.10500000000002,134.70499999999998,0
2002-01-24 21:00:00,134.70499999999998,134.945,134.075,134.425,0
2002-01-27 21:00:00,134.425,134.945,133.235,133.475,0
2002-01-28 21:00:00,133.475,133.735,132.975,133.375,0
2002-01-29 21:00:00,133.375,133.665,132.365,132.915,0
2002-01-30 21:00:00,132.915,135.175,132.625,134.625,0
2002-01-31 21:00:00,134.625,135.025,133.065,133.075,0
2002-02-03 21:00:00,133.075,133.485,131.995,132.415,0
2002-02-04 21:00:00,132.415,134.285,131.925,133.95499999999998,0
2002-02-05 21:00:00,133.95499999999998,134.375,133.365,133.655,0
2002-02-06 21:00:00,133.655,134.14499999999998,133.365,133.765,0
2002-02-07 21:00:00,133.765,134.985,133.535,134.675,0
2002-02-10 21:00:00,134.675,135.035,133.165,133.385,0
2002-02-11 21:00:00,133.385,133.725,132.45499999999998,132.60500000000002,0
2002-02-12 21:00:00,132.60500000000002,133.445,132.155,133.345,0
2002-02-13 21:00:00,133.345,133.375,131.975,132.125,0
2002-02-14 21:00:00,132.125,133.215,131.85500000000002,132.555,0
2002-02-15 21:00:00,132.555,132.595,132.555,132.595,0
2002-02-16 21:00:00,132.595,132.89499999999998,132.595,132.765,0
2002-02-17 21:00:00,132.765,132.865,132.415,132.715,0
2002-02-18 21:00:00,132.715,134.015,132.60500000000002,133.64499999999998,0
2002-02-19 21:00:00,133.64499999999998,133.945,133.025,133.735,0
2002-02-20 21:00:00,133.735,134.475,133.435,134.20499999999998,0
2002-02-21 21:00:00,134.20499999999998,134.515,133.54500000000002,134.085,0
2002-02-22 21:00:00,134.085,134.14499999999998,133.79500000000002,134.125,0
2002-02-23 21:00:00,134.125,134.185,134.025,134.115,0
2002-02-24 21:00:00,134.115,134.195,133.635,133.85500000000002,0
2002-02-25 21:00:00,133.85500000000002,134.70499999999998,133.675,134.595,0
2002-02-26 21:00:00,134.595,134.995,134.115,134.345,0
2002-02-27 21:00:00,134.345,134.415,133.345,133.35500000000002,0
2002-02-28 21:00:00,133.35500000000002,133.875,133.075,133.435,0
2002-03-01 21:00:00,133.435,133.435,133.35500000000002,133.375,0
2002-03-02 21:00:00,133.375,133.565,133.325,133.495,0
2002-03-03 21:00:00,133.495,133.595,131.875,132.20499999999998,0
2002-03-04 21:00:00,132.20499999999998,132.595,131.575,132.175,0
2002-03-05 21:00:00,132.175,132.495,130.54500000000002,130.70499999999998,0
2002-03-06 21:00:00,130.70499999999998,130.89499999999998,126.375,127.32499999999999,0
2002-03-07 21:00:00,127.32499999999999,128.775,127.235,128.615,0
2002-03-08 21:00:00,128.615,128.615,128.595,128.595,0
2002-03-09 21:00:00,128.595,128.595,128.525,128.525,0
2002-03-10 21:00:00,128.525,129.20499999999998,127.765,128.385,0
2002-03-11 21:00:00,128.385,129.14499999999998,127.975,128.935,0
2002-03-12 21:00:00,128.935,129.64499999999998,128.925,129.54500000000002,0
2002-03-13 21:00:00,129.54500000000002,129.575,128.225,129.14499999999998,0
2002-03-14 21:00:00,129.14499999999998,129.475,128.865,129.14499999999998,0
2002-03-16 21:00:00,129.14499999999998,129.14499999999998,129.065,129.125,0
2002-03-17 21:00:00,129.125,131.565,129.125,131.315,0
2002-03-18 21:00:00,131.315,132.475,130.865,132.035,0
2002-03-19 21:00:00,132.035,132.425,131.285,131.335,0
2002-03-20 21:00:00,131.335,132.265,131.265,132.085,0
2002-03-21 21:00:00,132.085,132.935,131.985,132.845,0
2002-03-23 21:00:00,132.845,132.935,132.845,132.915,0
2002-03-24 21:00:00,132.915,133.465,132.695,133.405,0
2002-03-25 21:00:00,133.405,133.465,132.255,133.055,0
2002-03-26 21:00:00,133.055,133.285,132.315,132.54500000000002,0
2002-03-27 21:00:00,132.54500000000002,132.885,132.175,132.815,0
2002-03-28 21:00:00,132.815,133.225,132.255,132.685,0
2002-03-30 21:00:00,132.685,132.755,132.685,132.745,0
2002-03-31 21:00:00,132.745,133.835,132.715,133.445,0
2002-04-01 21:00:00,133.445,133.64499999999998,132.845,133.345,0
2002-04-02 21:00:00,133.345,133.375,132.375,132.755,0
2002-04-03 21:00:00,132.755,133.14499999999998,131.595,132.345,0
2002-04-04 21:00:00,132.345,132.445,131.315,131.70499999999998,0
2002-04-06 21:00:00,131.70499999999998,131.755,131.595,131.615,0
2002-04-07 21:00:00,131.615,131.865,131.115,131.575,0
2002-04-08 21:00:00,131.575,131.925,130.755,131.025,0
2002-04-09 21:00:00,131.025,131.025,130.195,130.755,0
2002-04-10 21:00:00,130.755,131.845,130.64499999999998,131.505,0
2002-04-11 21:00:00,131.505,132.285,131.305,132.005,0
2002-04-13 21:00:00,132.005,132.035,131.925,131.925,0
2002-04-14 21:00:00,131.925,132.39499999999998,131.325,132.085,0
2002-04-15 21:00:00,132.085,132.195,130.875,131.195,0
2002-04-16 21:00:00,131.195,131.315,130.435,130.655,0
2002-04-17 21:00:00,130.655,130.765,129.575,129.995,0
2002-04-18 21:00:00,129.995,130.665,129.875,130.345,0
2002-04-20 21:00:00,130.345,130.425,130.345,130.425,0
2002-04-21 21:00:00,130.425,130.685,129.635,129.985,0
2002-04-22 21:00:00,129.985,130.315,129.755,130.20499999999998,0
2002-04-23 21:00:00,130.20499999999998,130.475,129.465,129.565,0
2002-04-24 21:00:00,129.565,129.675,128.175,128.70499999999998,0
2002-04-25 21:00:00,128.70499999999998,128.915,127.815,127.86500000000001,0
2002-04-27 21:00:00,127.86500000000001,127.92500000000001,127.85499999999999,127.88499999999999,0
2002-04-28 21:00:00,127.88499999999999,128.265,127.655,128.065,0
2002-04-29 21:00:00,128.065,128.665,127.815,128.555,0
2002-04-30 21:00:00,128.555,128.675,127.155,127.525,0
2002-05-01 21:00:00,127.525,128.14499999999998,126.965,127.91499999999999,0
2002-05-02 21:00:00,127.91499999999999,128.025,126.845,126.935,0
2002-05-04 21:00:00,126.935,127.04499999999999,126.935,127.04499999999999,0
2002-05-05 21:00:00,127.04499999999999,127.535,126.905,127.14500000000001,0
2002-05-06 21:00:00,127.14500000000001,128.385,126.765,127.92500000000001,0
2002-05-07 21:00:00,127.92500000000001,128.935,127.86500000000001,128.935,0
2002-05-08 21:00:00,128.935,129.10500000000002,128.125,128.375,0
2002-05-09 21:00:00,128.375,128.725,127.535,127.61500000000001,0
2002-05-10 21:00:00,127.61500000000001,127.625,127.61500000000001,127.625,0
2002-05-12 21:00:00,127.625,127.935,127.195,127.85499999999999,0
2002-05-13 21:00:00,127.85499999999999,128.815,127.715,128.525,0
2002-05-14 21:00:00,128.525,128.655,127.57499999999999,127.625,0
2002-05-15 21:00:00,127.625,128.425,127.315,128.085,0
2002-05-16 21:00:00,128.085,128.14499999999998,125.535,126.005,0
2002-05-18 21:00:00,126.005,126.065,126.005,126.035,0
2002-05-19 21:00:00,126.035,126.20500000000001,125.185,125.405,0
2002-05-20 21:00:00,125.405,126.08500000000001,123.70500000000001,124.185,0
2002-05-21 21:00:00,124.185,125.08500000000001,123.505,124.195,0
2002-05-22 21:00:00,124.195,125.33500000000001,123.875,125.005,0
2002-05-23 21:00:00,125.005,125.285,124.61500000000001,124.785,0
2002-05-26 21:00:00,124.785,125.065,124.66499999999999,124.755,0
2002-05-27 21:00:00,124.755,124.905,124.32499999999999,124.565,0
2002-05-28 21:00:00,124.565,124.685,124.155,124.435,0
2002-05-29 21:00:00,124.435,124.445,122.82499999999999,123.41499999999999,0
2002-05-30 21:00:00,123.41499999999999,124.595,123.025,124.245,0
2002-06-02 21:00:00,124.245,124.495,123.565,123.60499999999999,0
2002-06-03 21:00:00,123.60499999999999,124.38499999999999,123.265,124.14500000000001,0
2002-06-04 21:00:00,124.14500000000001,124.725,123.905,124.39500000000001,0
2002-06-05 21:00:00,124.39500000000001,125.055,123.755,124.10499999999999,0
2002-06-06 21:00:00,124.10499999999999,124.67500000000001,124.035,124.375,0
2002-06-07 21:00:00,124.375,124.39500000000001,124.35499999999999,124.39500000000001,0
2002-06-08 21:00:00,124.39500000000001,124.39500000000001,124.305,124.305,0
2002-06-09 21:00:00,124.305,124.945,124.305,124.745,0
2002-06-10 21:00:00,124.745,125.785,124.41499999999999,125.285,0
2002-06-11 21:00:00,125.285,125.88499999999999,125.215,125.715,0
2002-06-12 21:00:00,125.715,125.905,124.79499999999999,124.89500000000001,0
2002-06-13 21:00:00,124.89500000000001,125.11500000000001,123.935,124.16499999999999,0
2002-06-16 21:00:00,124.16499999999999,124.515,124.035,124.345,0
2002-06-17 21:00:00,124.345,124.845,124.245,124.33500000000001,0
2002-06-18 21:00:00,124.33500000000001,124.38499999999999,123.625,123.89500000000001,0
2002-06-19 21:00:00,123.89500000000001,124.215,123.235,123.495,0
2002-06-20 21:00:00,123.495,123.975,120.815,121.20500000000001,0
2002-06-23 21:00:00,121.20500000000001,122.765,121.025,121.91499999999999,0
2002-06-24 21:00:00,121.91499999999999,121.985,121.305,121.33500000000001,0
2002-06-25 21:00:00,121.33500000000001,121.79499999999999,118.92500000000001,120.04499999999999,0
2002-06-26 21:00:00,120.04499999999999,120.305,119.16499999999999,119.54499999999999,0
2002-06-27 21:00:00,119.54499999999999,120.38499999999999,118.36500000000001,119.805,0
2002-06-30 21:00:00,119.805,120.17500000000001,119.265,119.64500000000001,0
2002-07-01 21:00:00,119.64500000000001,120.765,119.63499999999999,119.905,0
2002-07-02 21:00:00,119.905,120.57,119.6,119.77,0
2002-07-03 21:00:00,119.77,120.4,119.69,119.97,0
2002-07-04 21:00:00,119.97,120.63,119.84,120.35,0
2002-07-07 21:00:00,120.35,120.35,118.36,118.36,0
2002-07-08 21:00:00,118.36,118.93,117.69,117.99,0
2002-07-09 21:00:00,117.99,118.31,117.35,117.62,0
2002-07-10 21:00:00,117.62,117.9,116.48,116.91,0
2002-07-11 21:00:00,116.91,117.21,116.44,116.85,0
2002-07-14 21:00:00,116.85,117.18,115.62,116.37,0
2002-07-15 21:00:00,116.37,116.43,115.48,115.91,0
2002-07-16 21:00:00,115.91,116.72,115.6,116.29,0
2002-07-17 21:00:00,116.29,117.3,116.24,116.55,0
2002-07-18 21:00:00,116.55,116.61,115.53,115.7,0
2002-07-21 21:00:00,115.7,116.65,115.7,116.19,0
2002-07-22 21:00:00,116.19,117.89,116.16,117.54,0
2002-07-23 21:00:00,117.54,117.6,115.87,116.73,0
2002-07-24 21:00:00,116.73,117.0,116.16,116.36,0
2002-07-25 21:00:00,116.36,119.03,116.3,118.85,0
2002-07-28 21:00:00,118.85,119.99,118.44,119.68,0
2002-07-29 21:00:00,119.68,120.28,119.23,120.19,0
2002-07-30 21:00:00,120.19,120.39,119.36,119.9,0
2002-07-31 21:00:00,119.9,120.34,119.01,119.28,0
2002-08-01 21:00:00,119.28,119.33,118.73,118.97,0
2002-08-04 21:00:00,118.97,119.77,118.59,119.68,0
2002-08-05 21:00:00,119.68,121.2,119.46,120.75,0
2002-08-06 21:00:00,120.75,121.08,120.0,120.22,0
2002-08-07 21:00:00,120.22,121.15,119.95,120.94,0
2002-08-08 21:00:00,120.94,121.34,119.99,120.1,0
2002-08-09 21:00:00,120.1,120.11,120.1,120.11,0
2002-08-11 21:00:00,120.11,120.2,118.75,118.99,0
2002-08-12 21:00:00,118.99,119.24,118.35,118.42,0
2002-08-13 21:00:00,118.42,118.43,116.3,117.26,0
2002-08-14 21:00:00,117.26,117.87,116.85,117.35,0
2002-08-15 21:00:00,117.35,117.86,117.08,117.72,0
2002-08-18 21:00:00,117.72,118.71,117.42,118.6,0
2002-08-19 21:00:00,118.6,119.24,118.4,118.82,0
2002-08-20 21:00:00,118.82,118.86,117.7,118.52,0
2002-08-21 21:00:00,118.52,119.94,118.41,119.9,0
2002-08-22 21:00:00,119.9,120.29,119.45,119.58,0
2002-08-25 21:00:00,119.58,119.86,119.32,119.69,0
2002-08-26 21:00:00,119.69,119.92,117.95,118.15,0
2002-08-27 21:00:00,118.15,118.73,117.96,118.7,0
2002-08-28 21:00:00,118.7,119.05,117.41,118.13,0
2002-08-29 21:00:00,118.13,118.74,117.71,118.34,0
2002-09-01 21:00:00,118.34,118.79,117.92,118.12,0
2002-09-02 21:00:00,118.12,118.16,116.82,117.1,0
2002-09-03 21:00:00,117.1,118.22,116.86,118.0,0
2002-09-04 21:00:00,118.0,118.51,117.32,118.35,0
2002-09-05 21:00:00,118.35,118.87,117.91,118.3,0
2002-09-08 21:00:00,118.3,119.29,118.15,118.86,0
2002-09-09 21:00:00,118.86,120.1,118.31,119.87,0
2002-09-10 21:00:00,119.87,120.68,119.6,120.3,0
2002-09-11 21:00:00,120.3,120.66,118.34,120.0,0
2002-09-12 21:00:00,120.0,122.26,119.41,121.76,0
2002-09-15 21:00:00,121.76,122.47,121.63,122.21,0
2002-09-16 21:00:00,122.21,123.41,121.9,121.94,0
2002-09-17 21:00:00,121.94,123.07,121.3,121.47,0
2002-09-18 21:00:00,121.47,121.92,120.88,121.45,0
2002-09-19 21:00:00,121.45,123.71,121.25,123.4,0
2002-09-22 21:00:00,123.4,124.21,122.8,123.91,0
2002-09-23 21:00:00,123.91,124.02,122.91,123.34,0
2002-09-24 21:00:00,123.34,123.4,122.0,122.89,0
2002-09-25 21:00:00,122.89,123.01,121.81,122.21,0
2002-09-26 21:00:00,122.21,123.2,121.99,122.68,0
2002-09-29 21:00:00,122.68,122.8,121.09,121.66,0
2002-09-30 21:00:00,121.66,122.76,121.6,122.51,0
2002-10-01 21:00:00,122.51,123.32,122.5,122.85,0
2002-10-02 21:00:00,122.85,123.08,122.29,122.66,0
2002-10-03 21:00:00,122.66,123.25,122.28,123.23,0
2002-10-06 21:00:00,123.23,124.45,123.01,124.25,0
2002-10-07 21:00:00,124.25,124.61,123.93,124.32,0
2002-10-08 21:00:00,124.32,124.38,123.15,123.27,0
2002-10-09 21:00:00,123.27,123.75,122.99,123.6,0
2002-10-10 21:00:00,123.6,124.46,123.37,124.08,0
2002-10-13 21:00:00,124.08,124.31,123.78,124.27,0
2002-10-14 21:00:00,124.27,124.97,124.19,124.63,0
2002-10-15 21:00:00,124.63,125.01,123.86,124.43,0
2002-10-16 21:00:00,124.43,125.16,124.03,125.01,0
2002-10-17 21:00:00,125.01,125.54,124.92,125.44,0
2002-10-20 21:00:00,125.44,125.62,124.45,124.91,0
2002-10-21 21:00:00,124.91,125.46,124.74,125.12,0
2002-10-22 21:00:00,125.12,125.23,123.81,124.57,0
2002-10-23 21:00:00,124.57,124.86,123.85,124.41,0
2002-10-24 21:00:00,124.41,124.66,123.58,124.22,0
2002-10-27 21:00:00,124.22,124.96,123.41,123.53,0
2002-10-28 21:00:00,123.53,123.74,122.3,123.15,0
2002-10-29 21:00:00,123.15,123.23,122.5,122.92,0
2002-10-30 21:00:00,122.92,123.2,122.31,122.51,0
2002-10-31 21:00:00,122.51,122.8,122.18,122.18,0
2002-11-03 21:00:00,122.18,122.55,122.08,122.16,0
2002-11-04 21:00:00,122.16,122.25,121.35,121.83,0
2002-11-05 21:00:00,121.83,122.64,121.62,121.79,0
2002-11-06 21:00:00,121.79,121.91,121.07,121.16,0
2002-11-07 21:00:00,121.16,121.31,119.53,119.8,0
2002-11-10 21:00:00,119.8,120.05,119.08,119.55,0
2002-11-11 21:00:00,119.55,119.85,119.25,119.62,0
2002-11-12 21:00:00,119.62,120.31,119.55,120.06,0
2002-11-13 21:00:00,120.06,120.65,119.63,120.48,0
2002-11-14 21:00:00,120.48,120.91,120.21,120.45,0
2002-11-17 21:00:00,120.45,121.3,120.25,121.02,0
2002-11-18 21:00:00,121.02,122.45,120.78,122.26,0
2002-11-19 21:00:00,122.26,122.66,122.11,122.55,0
2002-11-20 21:00:00,122.55,122.95,121.87,122.61,0
2002-11-21 21:00:00,122.61,122.96,122.43,122.78,0
2002-11-24 21:00:00,122.78,123.16,121.72,122.12,0
2002-11-25 21:00:00,122.12,122.17,121.52,121.59,0
2002-11-26 21:00:00,121.59,122.41,121.31,122.26,0
2002-11-27 21:00:00,122.26,122.41,122.07,122.14,0
2002-11-28 21:00:00,122.14,122.73,121.95,122.52,0
2002-12-01 21:00:00,122.52,125.01,122.5,124.44,0
2002-12-02 21:00:00,124.44,124.79,124.19,124.57,0
2002-12-03 21:00:00,124.57,124.98,124.13,124.62,0
2002-12-04 21:00:00,124.62,125.69,124.38,124.82,0
2002-12-05 21:00:00,124.82,125.51,122.09,123.58,0
2002-12-08 21:00:00,123.58,123.58,122.4,123.42,0
2002-12-09 21:00:00,123.42,123.82,123.03,123.75,0
2002-12-10 21:00:00,123.75,124.03,123.11,123.58,0
2002-12-11 21:00:00,123.58,123.87,122.44,122.7,0
2002-12-12 21:00:00,122.7,122.85,120.29,120.53,0
2002-12-15 21:00:00,120.53,121.46,120.36,121.32,0
2002-12-16 21:00:00,121.32,121.51,120.19,121.28,0
2002-12-17 21:00:00,121.28,121.66,120.83,121.05,0
2002-12-18 21:00:00,121.05,121.24,120.35,120.55,0
2002-12-19 21:00:00,120.55,120.96,120.28,120.47,0
2002-12-22 21:00:00,120.47,120.76,119.8,120.37,0
2002-12-23 21:00:00,120.37,120.47,119.96,120.23,0
2002-12-25 21:00:00,120.23,120.27,119.9,119.94,0
2002-12-26 21:00:00,119.94,120.16,119.8,119.88,0
2002-12-29 21:00:00,119.88,119.99,118.29,118.5,0
2002-12-30 21:00:00,118.5,118.82,118.37,118.7,0
2003-01-01 21:00:00,118.7,120.17,118.7,120.08,0
2003-01-02 21:00:00,120.08,120.26,119.57,119.72,0
2003-01-05 21:00:00,119.72,119.87,118.53,119.13,0
2003-01-06 21:00:00,119.13,120.59,119.08,120.41,0
2003-01-07 21:00:00,120.41,120.5,118.64,119.11,0
2003-01-08 21:00:00,119.11,119.58,118.67,119.3,0
2003-01-09 21:00:00,119.3,120.04,119.05,119.13,0
2003-01-12 21:00:00,119.13,119.41,118.71,118.89,0
2003-01-13 21:00:00,118.89,119.16,117.53,118.09,0
2003-01-14 21:00:00,118.09,118.6,117.75,118.15,0
2003-01-15 21:00:00,118.15,118.33,117.62,117.74,0
2003-01-16 21:00:00,117.74,118.19,117.39,117.67,0
2003-01-19 21:00:00,117.67,118.31,117.67,118.0,0
2003-01-20 21:00:00,118.0,119.12,117.95,118.07,0
2003-01-21 21:00:00,118.07,118.48,117.94,118.21,0
2003-01-22 21:00:00,118.21,118.82,117.62,118.12,0
2003-01-23 21:00:00,118.12,118.17,117.5,117.8,0
2003-01-26 21:00:00,117.8,119.28,117.53,118.5,0
2003-01-27 21:00:00,118.5,118.91,118.29,118.71,0
2003-01-28 21:00:00,118.71,118.75,117.81,118.33,0
2003-01-29 21:00:00,118.33,119.46,118.25,118.99,0
2003-01-30 21:00:00,118.99,120.04,118.82,119.86,0
2003-02-02 21:00:00,119.86,120.9,119.65,120.24,0
2003-02-03 21:00:00,120.24,120.56,119.57,119.67,0
2003-02-04 21:00:00,119.67,120.34,119.05,120.04,0
2003-02-05 21:00:00,120.04,120.25,119.55,119.8,0
2003-02-06 21:00:00,119.8,120.44,119.56,120.26,0
2003-02-09 21:00:00,120.26,121.35,120.24,121.26,0
2003-02-10 21:00:00,121.26,121.76,120.88,121.02,0
2003-02-11 21:00:00,121.02,121.45,120.44,121.4,0
2003-02-12 21:00:00,121.4,121.47,120.19,120.58,0
2003-02-13 21:00:00,120.58,120.83,120.09,120.31,0
2003-02-16 21:00:00,120.31,120.76,119.97,120.32,0
2003-02-17 21:00:00,120.32,120.4,118.67,119.03,0
2003-02-18 21:00:00,119.03,119.2,118.55,118.73,0
2003-02-19 21:00:00,118.73,119.05,118.09,118.29,0
2003-02-20 21:00:00,118.29,118.91,118.19,118.72,0
2003-02-23 21:00:00,118.72,118.91,117.56,117.85,0
2003-02-24 21:00:00,117.85,118.21,116.97,117.34,0
2003-02-25 21:00:00,117.34,117.62,117.02,117.07,0
2003-02-26 21:00:00,117.07,117.75,116.81,117.75,0
2003-02-27 21:00:00,117.75,118.27,117.57,118.09,0
2003-03-02 21:00:00,118.09,118.27,58.77,117.54,0
2003-03-03 21:00:00,117.54,118.07,117.4,117.93,0
2003-03-04 21:00:00,117.93,117.94,58.65,117.3,0
2003-03-05 21:00:00,117.3,117.57,117.14,117.28,0
2003-03-06 21:00:00,117.28,117.46,116.31,117.05,0
2003-03-09 21:00:00,117.05,117.11,116.4,116.75,0
2003-03-10 21:00:00,116.75,117.3,116.64,117.09,0
2003-03-11 21:00:00,117.09,117.52,117.0,117.34,0
2003-03-12 21:00:00,117.34,118.73,117.31,118.65,0
2003-03-13 21:00:00,118.65,118.74,118.02,118.3,0
2003-03-16 21:00:00,118.3,118.67,117.54,118.49,0
